update,episodes,frames,FPS,duration,return_mean,return_std,return_min,return_max,return_bolt_mean,return_bolt_std,return_bolt_min,return_bolt_max,return_vanilla_mean,return_vanilla_std,return_vanilla_min,return_vanilla_max,success_rate,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,loss,grad_norm
4420,812356,11315200,232.69464619232917,64074,2.0180325204772607,1.137000615632782,0.0,3.6624999046325684,1.3495695134814905,1.0512542072764905,0.0,2.746875047683716,0.6684630079080864,0.2023052203197529,0.0,0.9859374761581421,0.9591836734693877,23.285714285714285,13.466511752325106,1.0,64.0,0.37553611323237424,29.06601815223694,1.198345176130533,113.25903072357178,57.82411003112793,181.0868682861328
4430,813386,11340800,233.54487871712752,64183,1.7814611537499472,1.1516021383257582,0.0,3.606250047683716,1.1440033832111873,1.0555961494589545,0.0,2.7046875953674316,0.637457771948329,0.2346500331507606,0.0,0.9859374761581421,0.9459459459459459,25.396396396396398,15.689716193139006,1.0,64.0,0.4472479343414307,30.369128799438478,1.437605120241642,112.8874966621399,57.87688636779785,144.64463806152344
4440,814449,11366400,233.3455881537991,64293,1.9412270591619911,1.0940655221613353,0.0,3.3812499046325684,1.278655395048474,1.0277609952678441,0.0,2.535937547683716,0.6625716728628228,0.20228748326518364,0.0,0.971875011920929,0.963302752293578,23.73394495412844,13.56915160439388,2.0,64.0,0.3973442777991295,32.21759929656982,0.4546690039336681,124.05996150970459,62.48067283630371,138.86865615844727
4450,815552,11392000,235.65338385692567,64402,2.0018892060626636,1.107650191390609,0.0,3.4937500953674316,1.3295880729501897,1.0395058102694763,0.0,2.620312452316284,0.6723011369054968,0.187525792141487,0.0,0.9859374761581421,0.9727272727272728,23.10909090909091,12.673770662668524,1.0,64.0,0.36142169013619424,29.647308444976808,-0.18552023582160473,129.85626487731935,64.7390079498291,188.08138275146484
4460,816657,11417600,232.9469896261814,64526,1.9576435932168015,1.1316295912771825,0.0,3.606250047683716,1.269594590943139,1.0721315834622784,0.0,2.7046875953674316,0.6880489899231507,0.19317059152600957,0.0,0.9859374761581421,0.972972972972973,21.99099099099099,13.084958351250984,1.0,64.0,0.384663263708353,30.776900625228883,0.9113061800599098,128.40593061447143,65.11042785644531,149.06524276733398
4470,817688,11443200,231.65854433443243,64636,2.0419034130043454,1.0974926094802557,0.0,3.549999952316284,1.3996685610877142,0.9958257875210432,0.0,2.6624999046325684,0.6422348504114632,0.2085477654774079,0.0,0.9437500238418579,0.9393939393939394,25.01010101010101,13.544162669358315,4.0,64.0,0.3717337258160114,31.377653503417967,0.7650699269026517,116.40948324203492,58.966087341308594,138.83502960205078
4480,818745,11468800,233.50240971972408,64746,1.9713639061306125,1.1285627335869859,0.0,3.549999952316284,1.2918224295723104,1.060140780284936,0.0,2.6624999046325684,0.679541473633775,0.20891805896500368,0.0,0.9859374761581421,0.9719626168224299,22.588785046728972,14.24154333166928,1.0,64.0,0.3586593359708786,31.26938009262085,0.3288037348538637,115.59685869216918,58.1236457824707,140.16693115234375
4490,819873,11494400,237.08571293944516,64855,2.02957128677979,1.1136276040028128,0.0,3.606250047683716,1.3415547535439167,1.050589512433414,0.0,2.7046875953674316,0.6880165295413703,0.21628717792121083,0.0,0.9859374761581421,0.9669421487603306,21.950413223140497,14.668711425021932,1.0,64.0,0.36767660081386566,31.388600158691403,-0.7415973246097565,109.48152446746826,53.9954891204834,220.5334930419922
4500,820946,11520000,231.22198308465073,64965,1.9113131156907632,1.126853379598722,0.0,3.549999952316284,1.2727013181608458,1.0282051818243676,0.0,2.6624999046325684,0.6386117824854759,0.23122935927479663,0.0,0.9859374761581421,0.9423076923076923,25.28846153846154,15.357704829600552,1.0,64.0,0.4048716962337494,32.35571637153625,2.0295011565089225,117.009885597229,60.530399322509766,201.56966400146484
4510,822003,11545600,235.4654743254825,65090,1.9617187451508085,1.1365084454962688,0.0,3.606250047683716,1.2946636585865992,1.0531100892287637,0.0,2.7046875953674316,0.6670550835334649,0.23029971853150671,0.0,0.9859374761581421,0.940677966101695,23.25423728813559,15.198788109960969,1.0,64.0,0.37354442849755287,32.06076111793518,0.16017577648162842,110.30692062377929,55.30990219116211,161.69607543945312
4520,823097,11571200,232.50111785439861,65200,1.8950091120108818,1.0984634353293516,0.0,3.4375,1.2238015787115375,1.0441382194072615,0.0,2.578125,0.6712075272231426,0.18431040178944166,0.0,0.957812488079071,0.9805825242718447,23.24271844660194,12.631802997948476,3.0,64.0,0.3536627717316151,29.97961220741272,1.0212193373590708,119.96795997619628,61.00166702270508,169.94628143310547
4530,824156,11596800,232.42790507708452,65309,1.7700917174958664,1.1785123604201566,0.0,3.4937500953674316,1.1656589741292207,1.0474694457743337,0.0,2.620312452316284,0.6044327456342138,0.2520357297445723,0.0,0.971875011920929,0.9130434782608695,27.51086956521739,16.494725484501817,2.0,64.0,0.40781181603670125,30.27146077156067,2.955577226728201,151.6422706604004,78.77263641357422,173.869873046875
